40.5409,3.8801,125.9496,2.4877,88.7097,2.3518,88.2301,2.3912,87.3618,2.413,93.4728,2.3078
9.4577,2.4127,87.9908,2.389,88.1436,2.7171,93.1696,2.2466,106.7587,2.5664,99.8818,2.4244
6.3812,2.3005,94.7135,2.4275,91.3606,2.4077,90.4422,2.4056,89.0038,2.518,90.9383,2.4655
4.0491,2.6566,6.3991,2.4091,21.286,2.6769,44.6382,2.5239,86.4146,2.4149,87.1009,3.3612
66.6284,2.4979,88.2889,2.4011,89.611,2.3401,88.1542,2.3863,91.7054,2.2954,91.0783,2.3405
13.7161,2.7198,73.247,2.4851,87.6157,2.4154,90.4463,2.4302,92.5282,2.434,88.2183,2.4507
69.8249,2.5243,101.332,2.564,92.4342,2.4209,89.7749,2.3657,92.5602,2.3686,93.0633,2.3102
4.5497,2.2702,35.207,2.4485,66.9922,2.4076,69.1545,2.4023,91.02,2.2899,90.1672,2.4879
74.3607,2.2951,81.9785,2.2738,91.2013,2.3529,87.1878,2.3909,91.2122,2.6328,90.8639,2.4543
7.5094,2.1777,53.4477,2.5744,59.735,2.4437,89.548,3.1644,88.955,2.4086,87.1323,2.4322
75.4954,2.4472,88.7536,2.5241,91.5297,2.3844,89.3457,2.396,91.2665,2.4609,89.7603,2.3417
48.6543,2.4241,90.6355,2.4777,96.0204,2.4354,90.6601,2.3324,88.2611,2.3986,87.1789,2.4135
4.9486,2.4115,8.9985,2.6466,91.7201,2.4095,88.5433,2.427,89.1487,2.496,87.7772,2.436
4.7191,2.3362,9.7085,2.2466,43.2777,2.8613,63.5354,2.3279,70.6871,2.4244,79.1779,2.3825
6.2391,2.4617,64.3751,2.4137,89.6892,2.4112,92.9655,2.3889,90.2381,2.5128,90.3335,2.4282
5.3873,2.3145,20.1152,2.6115,65.278,2.3703,89.2776,2.4411,87.8539,2.4282,87.8688,2.4103
14.2348,3.1548,89.422,2.4716,87.5935,2.3606,90.5964,2.3024,87.5115,2.3076,89.9246,2.4862
8.3621,2.3214,87.9787,2.3095,89.2951,2.3728,87.4924,2.5366,90.2809,2.4703,89.8374,2.2687
7.6684,2.7387,76.1618,2.4517,86.8547,2.455,86.3368,2.4926,90.299,2.4631,87.8859,2.3713
6.8649,2.2892,76.1292,2.3912,87.9315,2.2458,90.8221,2.4252,88.7805,2.4262,86.7581,2.4979
5.9551,2.3266,40.5165,2.4008,69.1344,2.3996,72.4274,2.4089,88.1206,2.4105,88.2254,2.4013
31.5102,2.2756,71.7999,2.4012,91.9601,2.4658,92.5298,2.291,94.7804,2.3983,93.8621,2.321
8.8445,2.7296,88.8183,2.4131,90.1353,2.3844,86.9214,2.2951,96.5931,2.8024,88.8167,2.417
5.0287,2.4094,84.7068,2.315,90.6865,2.3984,91.0736,2.4413,88.7762,2.4637,88.2858,2.339
90.0723,2.2743,90.3393,2.2968,92.2262,2.4947,90.3976,2.4204,89.139,2.3747,89.8829,2.3947
6.4352,2.3833,88.4594,2.3227,88.4692,2.4427,89.8106,4.3095,101.0731,2.399,88.3804,2.4924
4.3146,2.3087,90.5843,2.4309,92.4975,2.4697,91.7093,2.2769,91.1963,2.4578,90.2291,2.3947
88.3099,2.2795,88.0338,2.364,87.8714,2.4813,89.4328,2.2976,88.3627,2.3983,89.1757,2.8021
58.5639,2.4104,88.3521,2.391,87.7303,2.45,86.0143,2.3945,89.267,2.3734,95.6854,2.2852
20.877,2.5633,66.5824,2.5875,73.7719,2.4175,90.4544,2.3145,91.251,2.4605,89.3378,2.5095
86.6592,2.43,87.3916,2.4946,87.6307,2.411,107.5454,2.4285,87.2508,2.2867,88.6906,2.3952
35.3421,2.5293,51.4636,2.4094,90.7897,2.6769,94.683,2.3722,133.959,2.4151,87.2025,2.4633
5.8357,2.356,89.0896,2.5342,90.7369,2.4385,88.5104,2.4722,90.3381,2.4123,92.4594,2.2659
4.9427,2.3642,9.4937,2.4344,90.0856,2.3719,90.4962,2.404,88.3777,2.2699,90.6408,2.3661
76.3061,2.4575,87.8557,2.3047,88.986,2.3963,86.497,2.3082,86.0131,2.4314,86.4882,2.5025
7.1289,2.4773,92.3407,2.356,93.2038,2.4514,104.4061,2.2435,96.6155,2.7928,100.9734,3.9509
7.927,2.322,108.7983,2.7299,113.0566,4.3517,108.1562,3.4196,100.5525,2.5509,102.8181,2.6658
5.0577,2.454,14.6364,2.5523,83.3369,3.8523,96.3111,4.1447,92.6293,2.8551,94.5522,2.3678
5.6289,2.353,48.581,2.1876,56.1548,2.7916,60.4665,2.5317,72.5047,2.1776,91.2146,2.6155
95.2415,2.3616,96.2188,2.3786,92.1189,2.5846,97.5192,2.4317,106.1341,2.9881,101.8138,2.3052
14.5825,2.5058,159.4953,2.6242,100.3819,2.2648,105.3807,3.1235,97.3358,2.4402,97.6031,2.5592
100.8751,2.3274,97.7029,2.3117,99.6095,2.2542,97.5952,2.7692,97.5526,2.4168,94.0077,2.4197
7.9685,2.7586,43.9333,2.241,57.7093,2.3816,88.7363,2.3137,95.0678,2.2299,100.159,2.2748
9.9723,2.4093,108.33,2.1939,100.8884,2.2429,104.1771,3.8891,104.9105,2.247,95.1175,2.4004
6.6679,2.364,111.2487,2.2398,91.1355,2.396,95.166,3.172,105.1474,2.4299,104.1911,2.3034
4.1705,2.4231,5.4831,1.9748,7.3615,2.2768,8.0384,2.7352,10.9451,2.3742,84.6337,2.3076
5.2378,2.3876,9.4995,2.9536,67.4023,2.277,72.3864,2.3711,87.006,2.1983,100.5939,2.1083
4.7272,2.3977,19.3389,2.941,90.9538,2.4275,103.831,3.625,93.1266,2.4245,90.9658,2.3906
112.703,2.3469,97.8387,2.3892,119.0749,2.4111,103.1657,3.3587,104.4732,2.4913,101.3999,2.4091
94.349,2.7696,108.1857,2.6241,109.2226,2.4613,92.5095,2.4967,106.1961,2.691,95.3346,2.1769
4.2693,2.9804,12.4616,2.46,43.7962,2.1561,95.2756,2.1933,107.6021,2.4501,94.2068,2.311
5.2859,2.3152,102.7396,2.4101,93.9308,2.4543,103.1969,2.4034,104.9735,2.3249,95.2102,2.18
68.3803,2.614,103.281,2.3064,99.8997,2.3766,90.6807,2.4237,98.956,2.2979,105.5735,2.2439
55.3662,2.2332,65.8474,2.2709,96.4459,2.4097,108.5021,2.3912,101.484,2.9839,97.0888,2.2257
5.4133,3.1194,83.1137,2.3778,103.2063,2.5094,94.2808,2.2119,105.8172,2.2831,90.2687,2.4804
80.1065,2.4924,104.3186,2.4647,99.748,2.4301,102.1546,2.4209,92.381,2.4956,98.5603,2.4528
101.5335,2.3044,91.424,2.4789,97.7419,2.4209,100.8289,2.3992,98.9064,2.311,100.696,2.4375
79.0118,2.4774,100.6483,2.4392,88.3867,2.3964,101.5832,2.312,101.6548,2.7833,88.5528,2.3758
5.3701,2.2289,14.2718,2.8647,91.7796,2.411,100.4423,2.3621,102.2967,2.5401,103.3253,2.413
6.3477,3.9223,79.9649,2.4219,87.835,2.4006,99.711,2.3223,100.6506,2.3821,88.6978,2.465
102.0458,2.2821,100.6407,2.3929,87.9186,2.8225,95.7606,2.4615,89.4003,2.452,89.0071,3.1077
4.6196,2.4053,13.5362,2.2301,68.7949,2.4641,104.7582,2.3191,100.941,2.3594,103.0004,2.3687
5.5354,3.0647,101.1174,2.4097,93.2501,2.3959,99.4734,2.2845,100.9679,2.1984,88.1973,2.9477
7.328,2.9921,65.927,2.513,88.6274,2.3744,95.1618,2.2792,102.2799,2.4129,98.4817,2.3338
5.8532,2.5446,9.6997,2.8684,69.346,2.4491,104.0123,2.4139,101.3549,2.4724,89.4771,2.2734
11.9847,2.3818,76.3914,2.4127,100.4623,2.4059,91.322,2.7227,100.3965,2.4371,94.171,2.3325
5.5898,2.1509,67.8487,2.4285,93.7828,2.3838,100.544,2.2663,96.5847,2.3649,104.9013,2.4602
39.7947,3.445,104.2865,2.4072,104.4753,2.5356,88.73,2.3807,104.815,2.4844,92.9071,2.361
9.6152,2.4152,101.9894,2.4002,102.7461,2.4228,91.0502,2.4754,101.5757,2.3332,98.856,2.4171
18.6604,2.856,94.3858,2.3587,106.6636,2.3855,106.3802,2.4496,102.7838,2.3893,92.8115,3.7626
89.1254,2.4221,103.5399,2.3293,98.9655,2.4087,96.1314,2.4053,91.3952,2.4405,89.1318,2.3054
102.0399,2.4084,99.7012,2.3151,90.216,2.4883,89.5498,2.3899,88.498,2.3834,99.3146,2.34
6.0455,2.3405,40.786,2.2081,106.6772,2.3679,95.1421,2.4022,108.0632,2.2683,96.6924,2.2752
7.5523,2.4187,99.3794,2.3411,90.1588,2.2782,101.1447,2.4001,101.5998,2.2868,89.2819,2.4235
4.1921,2.3085,7.5334,2.5658,48.5009,2.6562,68.7423,2.3768,87.7953,2.4063,101.6426,2.3722
5.762,2.8369,20.2914,2.2846,101.7564,2.4595,90.9698,2.3482,100.1587,2.2869,104.0693,2.2765
9.7209,3.1576,83.2506,2.4789,92.7771,2.431,99.3784,2.2823,98.0801,2.4137,92.5798,2.297
5.3803,2.3821,87.7594,2.4194,91.3924,2.2877,92.1273,2.4684,93.1738,2.337,92.2746,2.4118
13.915,3.3422,62.2732,2.4495,95.4946,2.4127,93.6778,2.3939,93.2601,2.4203,93.2378,2.3993
8.7875,2.8243,89.7966,2.4301,88.9968,2.269,89.573,2.3963,90.6999,2.9529,89.0905,2.4163
5.0994,2.3306,13.4853,2.8058,90.3109,2.3966,90.8207,2.4343,91.7868,2.3965,92.5671,2.4333
90.9821,2.2722,92.7061,2.3169,89.1999,2.4061,92.645,2.4233,90.8797,2.4448,93.6814,2.343
66.6157,2.5592,86.7373,2.4041,87.8128,2.3391,87.914,2.419,95.8093,2.4053,89.5834,2.4382
9.5129,2.3376,78.86,2.354,86.9875,2.364,88.6258,2.5067,88.536,2.4098,94.7525,2.293
7.4225,2.3931,55.2026,2.5465,65.2622,2.4091,89.7083,2.4366,87.3463,2.3512,90.6288,2.4026
7.516,2.3055,53.7476,2.4973,92.2703,2.3503,92.0061,2.5158,95.7725,2.502,90.6948,2.3964
5.559,2.3662,51.0719,2.5245,81.7812,2.3979,88.1822,2.4185,89.4273,2.4551,88.785,2.3566
5.4821,3.0043,66.2841,2.3978,89.2686,2.4266,89.5909,2.7652,89.8853,2.4062,90.3424,2.3515
86.2686,2.3234,87.9695,2.4078,88.1107,2.5148,88.1433,2.3566,88.5331,2.5044,110.7235,2.3981
6.1537,2.3785,71.5225,2.4332,90.3,2.2986,91.7608,2.9609,90.2332,2.3466,91.2465,2.4671
4.7059,2.2661,62.3376,2.415,89.8089,2.4226,90.0141,2.4391,89.188,2.2944,91.2412,2.6267
90.0295,2.3781,92.0822,2.4646,89.4906,2.3052,91.5784,2.4076,91.1471,2.5448,91.9484,2.7335
14.5612,2.5064,90.1265,2.4404,91.6225,3.013,91.2362,2.3566,90.7448,2.3486,89.9872,2.8627
5.8056,3.0636,64.8075,2.3337,77.1786,3.3321,91.9813,2.4056,91.5873,2.4739,90.1487,2.7734
57.7183,2.451,98.5408,2.421,89.593,2.4639,88.0347,2.3201,91.0145,2.3887,91.4909,2.4154
53.0854,2.4777,62.9548,2.4627,89.2389,2.4104,90.1934,2.3939,91.2468,2.4256,90.371,2.4123
8.9991,2.3552,90.2828,2.4094,90.192,2.2968,93.3471,2.4017,90.2371,2.389,91.3859,2.3968
8.1175,2.6435,91.8547,2.4342,92.4131,2.394,91.5854,2.4827,97.8083,2.4729,92.9279,2.3119
12.1894,2.4738,89.1432,2.4095,91.334,2.2964,89.1966,2.3667,89.2178,2.4005,90.1184,2.3798
4.2934,2.2699,8.5176,2.3754,92.4463,2.3753,93.7289,2.4009,93.4526,2.3609,92.0967,2.3462
5.146,2.9106,9.4137,2.2985,45.429,2.2355,51.5566,2.5778,91.7028,2.3986,97.8424,2.3332
10.4992,3.1058,92.7876,2.4273,91.3129,2.4004,92.5224,2.3972,90.9625,2.4046,92.1322,2.3744
55.3767,2.4776,88.7995,2.4396,89.221,2.4056,87.6623,2.4002,88.8888,2.3733,88.0629,2.454
7.8743,2.1067,81.1033,2.3229,90.6825,2.4316,89.3333,2.4304,92.8404,2.3664,92.2862,2.444
135.3594,4.4189,190.3206,4.4488,193.2348,5.4414,180.6437,4.4037,191.7739,4.4094,190.4547,5.2389
192.537,4.3889,189.3928,4.9499,190.2787,4.4122,187.0672,4.3794,200.1656,4.4844,189.9689,4.4242
29.4773,2.3629,89.3341,2.2946,90.0961,2.3265,88.5355,2.3938,89.7387,2.4078,88.7456,2.5005
5.1725,3.3226,38.6721,2.2847,92.9741,2.4236,96.9214,2.368,89.9195,2.4436,89.442,2.3278
6.8836,2.3795,89.0354,2.4178,90.7254,2.2713,90.5001,2.4472,94.7111,2.4304,90.9834,2.4367
9.2552,2.2686,93.618,2.4398,93.7171,2.571,91.1589,2.3801,91.3061,2.388,90.3233,2.3558
67.943,2.4263,88.6271,2.3999,89.9214,2.3788,87.9211,2.436,89.0479,2.3423,88.9646,2.4051
66.3121,2.5543,90.5974,2.2653,90.2544,2.4243,91.8093,2.4145,91.3523,2.6432,93.0683,2.5802
4.1008,2.3172,8.2045,2.3902,30.0874,2.3684,62.4251,2.5896,88.7071,2.4628,87.4197,2.3967
88.3307,2.414,87.9326,2.4068,89.0537,2.2648,87.5919,2.8807,92.4678,2.3487,88.1955,2.4481
54.3755,2.4714,63.8798,2.2696,91.7862,2.6412,89.4685,2.4673,89.958,2.3684,92.7063,2.4091
9.2306,2.4916,63.0031,2.5382,94.1605,2.3984,92.0065,2.3689,90.6396,2.377,87.9692,2.308
6.304,2.2787,90.3713,2.2968,89.8665,2.4234,90.6792,2.4187,88.8413,2.3601,90.7861,2.3154
90.8018,2.4208,91.1462,2.293,91.9918,2.4048,89.9602,2.4185,93.1596,2.4656,90.2786,2.9108
91.5864,2.373,93.9897,2.4236,91.2233,2.4796,89.0906,2.9171,90.4719,2.4508,89.0415,2.3707
4.1723,3.0086,6.6905,2.2218,8.7738,2.8945,55.278,2.5738,59.6459,2.5517,62.442,2.4727
68.8171,2.5133,90.9114,2.3977,89.2721,2.3645,88.4202,2.3571,91.5007,2.3982,91.0689,2.3182
78.1243,2.5085,89.4154,2.3916,94.1237,2.418,91.7785,2.4177,88.3751,2.3932,90.9063,2.3624
4.6901,2.33,6.3684,2.6544,10.0099,2.5038,90.581,2.3964,91.3617,2.3279,88.0668,2.4495
4.651,2.3317,13.3531,2.4199,89.3711,2.3932,88.3068,2.4058,88.731,2.3754,86.7026,2.2996
89.8573,2.425,89.3048,2.4538,94.1848,2.3757,88.3735,2.3195,92.511,2.1948,93.4353,5.1695
95.8735,4.0688,193.4993,3.0324,121.5583,3.2222,106.6096,2.4118,103.1697,2.291,93.871,2.3862
18.1169,2.4139,179.6189,5.1678,169.0956,7.3286,139.1505,2.52,107.1273,2.5905,94.2096,2.3636
97.5227,4.1474,97.258,2.1161,110.2774,2.7615,109.5613,2.5528,96.9824,4.2267,99.6751,2.5834
6.5835,2.3522,71.7791,2.5538,94.7602,2.3783,93.1257,3.6321,89.6277,3.2374,91.0218,2.4472
5.001,2.4999,13.5073,2.5399,68.2804,2.493,100.0759,2.4912,95.8661,2.4502,88.7653,2.4824
8.4723,2.2756,108.5159,2.542,126.5597,2.4992,91.1526,2.5135,95.0901,2.226,90.4046,2.964
7.3199,2.2437,92.1082,3.0521,89.6047,2.5079,88.6009,2.14,89.0388,2.5014,89.7804,2.5711
49.1852,2.2796,87.4387,2.4176,91.191,2.4149,86.4228,2.4187,86.8629,2.4055,87.356,2.4089
5.2489,3.3161,69.0825,2.4915,89.5448,2.3124,88.8999,2.4127,89.7543,3.3323,97.5278,2.4041
91.0224,2.7612,96.6268,2.4024,91.8279,2.4013,90.4367,2.2553,98.3369,2.4044,91.2291,2.3974
73.4956,2.4052,90.344,2.3757,88.8551,2.4704,89.3021,2.4157,89.4264,2.4405,88.0778,2.4697
89.6357,2.374,96.2181,2.456,90.2761,2.4028,89.6094,2.4437,90.0671,2.4736,91.232,2.2816
79.578,2.4135,89.94,2.4146,91.6409,2.3299,88.5689,2.3723,90.1769,2.467,88.778,2.4219
78.0635,2.8624,89.8882,2.4288,90.2754,2.3622,88.0964,2.5147,89.8222,2.3767,88.5365,2.3925
5.8039,2.2999,59.2321,2.4965,90.6937,2.4837,103.8674,2.4157,88.4163,2.3294,88.4738,2.3817
8.6332,2.3836,93.9352,2.4324,90.7789,2.4065,90.5071,2.4049,91.8558,2.3353,91.0486,2.4576
5.4694,2.3421,90.1512,2.3514,90.1175,2.408,89.8671,2.428,91.1804,2.3238,90.0734,2.2966
4.7459,2.2761,11.8786,2.6177,53.5868,2.5375,67.519,2.4928,87.8262,2.3582,88.5052,2.4393
5.1103,2.3489,7.2126,2.8608,44.3817,2.4386,102.9678,2.408,89.8222,2.2866,90.684,2.3971
23.2155,3.1719,92.3926,2.7393,92.8837,2.3953,91.9133,2.3251,91.8023,2.4298,93.1826,2.333
4.0765,2.2615,6.5286,2.3441,19.7601,2.5563,92.8157,2.2889,90.4412,2.4931,91.265,2.3668
5.2282,2.4277,49.518,2.4852,89.6484,2.8737,87.832,2.4149,89.9378,2.4495,88.3833,2.8145
7.1805,2.4851,92.746,2.311,91.5218,2.2965,91.1486,2.5735,92.1372,2.3263,91.9938,2.349
5.8411,2.9544,12.7132,3.0246,62.1717,2.5407,90.5978,2.4232,89.8171,2.3903,91.0124,2.303
10.4141,2.5901,87.6972,2.3343,88.5559,2.3035,91.0866,2.3288,88.6068,2.5335,90.5227,2.2697
90.4615,2.4142,90.3989,2.2854,91.5497,2.4673,89.8529,2.3309,89.86,2.7888,103.7922,2.4258
5.0134,2.3368,13.5456,2.4119,90.1721,2.375,96.0925,2.4144,93.4011,2.4033,90.8886,2.3428
44.2532,2.5653,91.4038,2.4116,90.4009,2.3948,89.2413,2.3588,89.8885,2.4066,89.6967,2.2864
59.6115,2.3937,89.3027,2.3128,92.0138,2.6277,94.8882,2.3876,90.595,2.2142,94.9156,2.3591
4.4427,2.4052,10.4371,2.542,76.9034,2.3946,95.8094,2.6013,96.1511,2.4608,93.3507,2.2909
4.9893,2.3669,20.2708,3.3176,90.4964,2.4121,91.7761,2.8674,117.4632,2.4456,127.8594,4.5296
6.298,2.9131,75.2996,2.7909,77.5618,2.3299,90.4877,2.5518,89.3934,2.2264,93.9592,2.3112
69.7298,2.4354,135.9894,2.4757,91.8534,2.4156,93.1401,2.2172,92.121,2.1822,88.7415,2.4013
4.7583,2.4439,9.7301,2.5208,34.7196,2.3687,55.128,2.5054,56.3788,2.2005,94.2086,2.3585
58.9177,5.574,112.4212,2.856,129.3829,3.1037,89.557,2.4386,97.9739,2.9466,117.1589,3.8098
6.6627,3.1568,34.5001,2.5331,45.3053,2.7861,100.909,2.2975,92.7173,2.3789,93.9335,2.4568
6.4684,2.3059,97.956,2.1932,115.7004,2.689,154.0342,2.6359,147.6124,2.9857,155.9567,4.1058
12.2271,2.7086,82.2366,2.8606,120.2279,2.4574,104.5965,2.6676,131.8351,3.2121,138.5842,2.4284
9.3971,4.8845,29.9811,3.5469,79.0028,2.5044,141.4733,2.5565,113.7593,2.3644,111.012,2.5251
179.3308,5.3979,162.9861,2.9373,164.5708,3.7109,156.0281,3.161,136.8584,2.9706,152.7238,3.0989
143.3808,5.27,131.0778,2.5603,118.7955,3.4377,110.0739,2.5206,99.9514,2.9527,95.6989,2.4833
4.7667,3.0981,9.2094,3.3762,114.1702,2.3717,107.9874,2.5898,94.1113,2.8664,118.7057,4.035
39.4506,2.9012,77.4334,2.6312,104.3808,2.3136,100.6425,2.3976,90.5965,2.4045,104.5842,2.4575
18.7313,2.4652,111.5958,2.3268,107.2699,3.2407,118.6864,2.4908,102.3672,2.9315,103.6988,4.3708
108.6627,2.192,93.3866,2.6262,97.1599,2.2324,93.0993,2.6356,93.8263,2.4444,102.0383,4.587
5.7369,2.3864,18.0346,2.5571,108.4989,2.6888,188.2895,2.9835,105.3062,2.3375,112.8756,2.6655
5.2104,2.6599,8.347,2.9542,61.3834,2.6305,105.5741,4.1778,108.5383,3.1931,127.8042,2.6531
139.6174,3.2962,135.0709,2.5001,184.2447,2.927,199.9403,3.7941,170.285,3.3817,180.7875,3.0712
108.7661,2.394,95.1719,2.33,91.645,3.1821,93.352,2.3861,92.0797,2.3393,94.1258,2.3964
4.5332,2.896,12.5774,7.4161,59.0537,3.2725,79.417,2.4149,102.8897,2.6251,98.9091,2.2012
5.1395,2.2392,15.2651,2.4722,95.0145,2.3945,99.6341,2.4606,94.7047,2.314,105.6577,2.56
87.0937,2.4778,87.4815,2.3442,88.1225,2.4444,88.6993,2.521,100.3944,2.4879,86.6488,2.4771
17.5387,2.7987,88.0118,2.7502,85.8285,2.3883,86.9728,2.3943,86.3804,2.3599,87.4588,2.3098
5.5022,2.4284,44.773,2.5493,90.5932,2.4311,91.9318,2.3839,89.2146,2.3725,90.3465,2.294
89.0747,2.3632,87.648,2.4635,106.5088,2.483,96.0681,2.6456,88.0192,2.4093,89.2474,2.5958
92.6253,3.8103,101.7418,2.4068,90.8288,2.4512,91.6576,2.4358,89.2318,2.4168,90.4375,2.4113
4.7174,2.6036,13.7646,2.8687,89.2162,2.3941,89.8166,2.6278,87.7567,2.4338,87.4984,2.4746
8.5894,2.6628,56.7642,2.4135,68.9558,2.7424,89.5538,2.4264,90.6576,2.2893,88.9257,2.3055
6.4965,2.5938,73.5803,2.4333,75.9952,2.4432,88.6979,2.3892,89.3949,2.1258,90.99,2.4398
83.0337,2.4714,87.0168,2.5363,90.1,2.3997,86.6159,2.4702,87.9315,2.3801,87.8475,2.4128
86.9696,2.3146,92.5717,2.4872,98.8495,2.4134,86.5096,2.3937,86.624,2.4348,85.4734,2.4869
4.71,2.622,9.7697,2.2459,83.8777,2.8397,86.8233,2.3834,87.2449,2.301,87.2206,2.7779
4.1096,2.3777,7.6444,2.3936,64.9742,2.5093,75.8758,2.4244,86.835,2.7703,86.2376,2.3413
11.6194,2.7152,58.497,2.5043,91.2448,2.4588,88.1066,2.4689,94.4598,2.6347,89.9164,2.5006
192.9823,4.267,205.0756,4.4585,195.9193,4.4074,207.3572,4.6299,196.9252,4.5104,187.1745,2.6771
131.5881,4.4943,180.6961,4.3299,189.0881,4.422,204.9198,4.3506,184.9846,4.5231,187.0441,4.3041
23.7888,4.4228,146.4019,4.5288,195.2981,4.2857,194.9229,4.4431,197.7597,4.5665,188.0472,4.1992
9.1193,4.6014,16.6195,4.8683,191.0887,4.2442,209.6301,4.4648,221.093,4.5403,190.0716,4.4193
6.8469,4.1246,51.4558,2.427,64.9677,2.1429,91.546,2.2381,88.9363,2.4476,87.8955,2.4515
92.8922,3.8565,97.4171,3.5171,96.8005,2.3556,89.9183,2.3972,94.9267,2.493,103.9758,2.4897
5.1256,2.3817,25.5845,2.4465,68.9251,2.5268,91.2964,2.2853,93.0184,2.4142,92.1767,2.4962
80.0762,2.521,89.5483,2.4656,89.2225,2.3217,87.1554,2.4395,88.2518,2.6758,88.9224,2.4898
90.2314,2.4492,90.6757,2.41,89.0818,2.3632,88.9902,2.4739,89.5972,2.4098,94.0444,2.4934
87.3027,2.5225,89.1987,2.4939,87.3994,2.4558,86.9726,2.4272,88.409,2.0904,88.0563,2.4087
6.467,2.3704,49.4976,2.4206,83.9493,2.4934,86.6555,2.4211,86.4588,2.4532,86.4873,2.6799
11.8036,2.35,89.4794,2.4375,91.3418,2.4318,90.7544,2.416,90.1968,2.3864,90.9057,2.3347
92.7257,2.4457,105.8018,2.6837,92.2104,2.4648,99.4617,2.3589,98.1737,2.5117,91.1205,2.7087
91.5424,2.5107,90.445,2.4117,90.4985,2.8384,88.5427,2.4262,88.8975,2.4947,89.8791,2.4055
6.1094,2.4167,91.2757,2.6112,104.3758,2.4409,91.4975,2.3579,98.0674,2.4577,90.7014,2.3984
89.0507,2.497,88.6084,2.3703,89.6479,2.3974,88.9404,2.8554,88.8754,2.4327,89.4583,2.4433
23.1841,2.3573,62.2151,2.3727,89.8958,2.4701,90.9357,2.4079,90.231,2.8672,88.964,2.4237
7.2417,2.3791,88.3948,2.1945,95.868,2.4207,88.0065,2.4902,88.6463,2.4199,88.4534,2.292
88.3239,2.4192,85.8735,2.4829,117.8062,3.2274,92.8113,2.3388,100.0509,2.3906,86.2902,2.4345
10.4788,2.9935,57.1807,3.0964,83.5848,2.4121,87.7748,2.3886,89.0022,2.5122,91.0894,2.4632
8.4839,2.7837,55.0898,2.4615,86.7952,2.4255,89.3953,2.4601,89.1666,2.4146,86.8263,2.3113
6.5215,2.3846,91.0878,2.4018,91.5265,2.2774,90.6357,2.3962,91.147,2.4003,91.5591,2.6071
87.161,2.3673,87.6685,2.4823,90.4762,2.4231,86.4765,2.415,89.3114,2.4077,87.278,2.3254
8.7576,2.369,73.2792,2.4114,85.847,2.4071,86.2552,2.3363,85.7597,2.3971,87.8588,2.5226
6.0012,2.2671,17.2018,2.7032,71.6538,2.5462,89.8565,2.418,89.6354,2.3104,89.9275,2.4992
96.094,2.4092,89.6832,2.397,88.8531,2.4095,88.0041,2.4061,93.4888,2.3216,91.8779,2.4274
4.8999,2.5417,10.6343,2.4503,23.0332,3.0485,82.7434,2.4593,90.3993,2.4509,94.442,2.3935
5.5996,2.3736,88.2781,2.2806,88.2713,2.3207,87.5473,2.3483,88.4069,2.4558,88.6332,2.4148
7.5563,2.3606,83.4182,2.4552,86.9751,2.2981,87.2542,2.344,88.417,2.382,86.5102,2.4934
